"company-assessment-enter","created_at","2017-09-01T19:27:43.451000+00:00","2017-09-01T19:27:43.451000Z"
"assessment-report-view","created_at","2017-09-01T19:27:43.452000+00:00","2017-09-01T19:27:43.452000Z"
"assessment-sharing-history-view","created_at","2017-09-01T19:27:43.452000+00:00","2017-09-01T19:27:43.452000Z"
"assessment-meta-view","created_at","2017-09-01T19:27:43.452000+00:00","2017-09-01T19:27:43.452000Z"
"company-auditor","created_at","2017-09-01T19:27:43.528000+00:00","2017-09-01T19:27:43.528000Z"
"customer-financial-owner","created_at","2017-09-01T19:27:43.562000+00:00","2017-09-01T19:27:43.562000Z"
"customer-mitigate-owner","created_at","2017-09-01T19:27:43.572000+00:00","2017-09-01T19:27:43.572000Z"
"customer-monitor-owner","created_at","2017-09-01T19:27:43.577000+00:00","2017-09-01T19:27:43.577000Z"
"third-party-mitigate-owner","created_at","2017-09-01T19:27:43.647000+00:00","2017-09-01T19:27:43.647000Z"
"third-party-monitor-owner","created_at","2017-09-01T19:27:43.652000+00:00","2017-09-01T19:27:43.652000Z"
"third-party-assessment-owner","created_at","2017-09-01T19:27:43.637000+00:00","2017-09-01T19:27:43.637000Z"
"cct-activity-monitor","created_at","2017-09-01T19:27:43.542000+00:00","2017-09-01T19:27:43.542000Z"
"cct-assessment-administrator","created_at","2017-09-01T19:27:43.545000+00:00","2017-09-01T19:27:43.545000Z"
"cct-auditor","created_at","2017-09-01T19:27:43.549000+00:00","2017-09-01T19:27:43.549000Z"
"cct-user-administrator","created_at","2017-09-01T19:27:43.553000+00:00","2017-09-01T19:27:43.553000Z"
"cct-user-monitor","created_at","2017-09-01T19:27:43.557000+00:00","2017-09-01T19:27:43.557000Z"
"cs-activity-monitor","created_at","2017-09-01T19:27:43.586000+00:00","2017-09-01T19:27:43.586000Z"
"third-party-edit-profile","created_at","2017-09-01T19:27:47.584000+00:00","2017-09-01T19:27:47.584000Z"
"grx-analytics","created_at","2017-09-01T19:27:43.590000+00:00","2017-09-01T19:27:43.590000Z"
"grx-assessor","created_at","2017-09-01T19:27:43.594000+00:00","2017-09-01T19:27:43.594000Z"
"grx-assessor-auditor","created_at","2017-09-01T19:27:43.598000+00:00","2017-09-01T19:27:43.598000Z"
"grx-assessor-manager","created_at","2017-09-01T19:27:43.602000+00:00","2017-09-01T19:27:43.602000Z"
"grx-qa","created_at","2017-09-01T19:27:43.607000+00:00","2017-09-01T19:27:43.607000Z"
"grx-qc","created_at","2017-09-01T19:27:43.611000+00:00","2017-09-01T19:27:43.611000Z"
"grx-sales","created_at","2017-09-01T19:27:43.615000+00:00","2017-09-01T19:27:43.615000Z"
"customer-planner","created_at","2017-09-01T19:27:43.582000+00:00","2017-09-01T19:27:43.582000Z"
"third-party-manager","created_at","2017-09-01T19:27:43.642000+00:00","2017-09-01T19:27:43.642000Z"
"customer-manager","created_at","2017-09-01T19:27:43.568000+00:00","2017-09-01T19:27:43.568000Z"
"company-user-manager","created_at","2017-09-01T19:27:43.538000+00:00","2017-09-01T19:27:43.538000Z"
"partner-assessor","created_at","2017-09-01T19:27:43.620000+00:00","2017-09-01T19:27:43.620000Z"
"partner-peer-review","created_at","2017-09-01T19:27:43.626000+00:00","2017-09-01T19:27:43.626000Z"
"partner-pmo","created_at","2017-09-01T19:27:43.622000+00:00","2017-09-01T19:27:43.622000Z"
"company-legal-signer","created_at","2017-09-01T19:27:43.533000+00:00","2017-09-01T19:27:43.533000Z"
"third-party-assess-cf","created_at","2017-09-01T19:27:43.631000+00:00","2017-09-01T19:27:43.631000Z"
"06309e85-a593-4f8d-bb4c-04532f855806","created_at","2017-11-17T23:31:15Z","2017-11-17T23:31:15.000000Z"
"099f29c8-771d-4eb3-804d-9ee02ea4c74c","created_at","2017-11-18T12:28:18Z","2017-11-18T12:28:18.000000Z"
"0a2f667f-8282-4bd3-98cc-fd5f783fd238","created_at","2017-11-17T23:45:56Z","2017-11-17T23:45:56.000000Z"
"0f529b28-a545-4514-b57e-1d743a357384","created_at","2017-11-18T12:29:34Z","2017-11-18T12:29:34.000000Z"
"1650e29a-1824-4269-8fd5-ce5882aec913","created_at","2017-11-17T23:50:38Z","2017-11-17T23:50:38.000000Z"
"170cddef-1121-429e-a094-f21524d5f153","created_at","2017-11-17T23:34:55Z","2017-11-17T23:34:55.000000Z"
"1d0c5498-38c0-4215-a83f-2e792b08f2ea","created_at","2017-03-03T16:13:07Z","2017-03-03T16:13:07.000000Z"
"1de6af56-b3b8-49d3-85d7-e08f5f9a5277","created_at","2018-01-16T00:15:44Z","2018-01-16T00:15:44.000000Z"
"1e62811d-57d5-4316-b749-2421459d2131","created_at","2017-11-17T23:28:56Z","2017-11-17T23:28:56.000000Z"
"1f276c4e-d39c-4dee-ab48-67aee0895d79","created_at","2017-11-18T12:17:50Z","2017-11-18T12:17:50.000000Z"
"266a1b1b-3d05-4f53-af4f-65a8f1773760","created_at","2017-02-23T16:15:15Z","2017-02-23T16:15:15.000000Z"
"277fe050-dd42-486c-9ded-288498d84d1e","created_at","2017-05-02T22:06:46Z","2017-05-02T22:06:46.000000Z"
"28445ed1-fbf2-404d-b3c9-83bf368a8672","created_at","2017-03-03T15:58:36Z","2017-03-03T15:58:36.000000Z"
"2ad427c2-ea09-4b2c-b6e8-71307b95ce5b","created_at","2017-11-18T12:22:08Z","2017-11-18T12:22:08.000000Z"
"2bb3afae-2af9-4256-b615-f3afa7d889fa","created_at","2017-11-18T12:43:21Z","2017-11-18T12:43:21.000000Z"
"2c060d77-b9eb-4748-ba56-9c13ee76cf24","created_at","2017-11-17T23:48:52Z","2017-11-17T23:48:52.000000Z"
"33c542c4-9668-4c5f-9aea-59d87cd8d9c3","created_at","2018-01-15T21:05:55Z","2018-01-15T21:05:55.000000Z"
"35d7466b-9eec-45c4-b390-a599cef9094a","created_at","2017-03-03T16:08:13Z","2017-03-03T16:08:13.000000Z"
"366b41a3-12c9-4150-894b-bfb6b5e7c453","created_at","2017-11-17T23:33:09Z","2017-11-17T23:33:09.000000Z"
"3777ddd2-c082-42f9-af95-bbd89e47357f","created_at","2018-01-15T20:47:16Z","2018-01-15T20:47:16.000000Z"
"38192b0c-4792-48cd-8171-35c10d319391","created_at","2017-11-18T12:42:20Z","2017-11-18T12:42:20.000000Z"
"38d99d5f-2adc-4384-a904-3d21d307c995","created_at","2017-03-03T15:57:41Z","2017-03-03T15:57:41.000000Z"
"3c608de4-90b9-421e-9a8e-ac1c0dbf32c3","created_at","2017-11-17T23:38:29Z","2017-11-17T23:38:29.000000Z"
"3d22b731-efed-48eb-98bc-0319c009bf08","created_at","2017-11-18T12:37:40Z","2017-11-18T12:37:40.000000Z"
"41abe820-68be-4d20-802f-3b730c12d17a","created_at","2017-11-17T23:53:11Z","2017-11-17T23:53:11.000000Z"
"4514f726-5481-448c-bff9-2ebedae1b09d","created_at","2017-11-17T23:18:36Z","2017-11-17T23:18:36.000000Z"
"46e8d000-1659-4259-8d35-4f609bd06f0b","created_at","2017-11-18T12:41:14Z","2017-11-18T12:41:14.000000Z"
"47a89699-2285-40d8-8df8-66e2046b306f","created_at","2018-01-15T21:04:46Z","2018-01-15T21:04:46.000000Z"
"4d1e4430-c269-4b15-9030-db6a65e46f65","created_at","2018-01-16T00:28:03Z","2018-01-16T00:28:03.000000Z"
"51207ce4-77b9-48f0-acb5-1569fa5e8fa1","created_at","2017-11-18T12:31:42Z","2017-11-18T12:31:42.000000Z"
"52b46e58-d88d-496f-8e55-c95d1e9517f6","created_at","2017-11-17T23:24:42Z","2017-11-17T23:24:42.000000Z"
"53faf549-2c24-45df-b6d2-2c43d0e42330","created_at","2018-01-16T00:05:14Z","2018-01-16T00:05:14.000000Z"
"58192566-7c12-48cb-affc-9bcf557f6de5","created_at","2017-11-17T22:51:06Z","2017-11-17T22:51:06.000000Z"
"5afd5e1e-02a1-48b3-bdbc-27c2a3ba4839","created_at","2017-04-24T13:36:36Z","2017-04-24T13:36:36.000000Z"
"6116edb8-8455-4dbd-bdbe-60609f3723c1","created_at","2017-11-17T22:55:53Z","2017-11-17T22:55:53.000000Z"
"6184b9ac-02f5-4ddb-b532-3b85c4002f72","created_at","2017-11-18T12:39:36Z","2017-11-18T12:39:36.000000Z"
"6412a8d9-6439-4761-acf2-2ae5ad931b0e","created_at","2017-06-13T04:24:15Z","2017-06-13T04:24:15.000000Z"
"65808b0b-4204-4833-bd1d-9de6b358ad2a","created_at","2018-01-16T00:26:40Z","2018-01-16T00:26:40.000000Z"
"65f53688-1878-4785-9032-09b6460062d0","created_at","2017-11-18T00:02:17Z","2017-11-18T00:02:17.000000Z"
"6cc41066-5b00-4c11-90ac-55e4dcc73206","created_at","2017-11-18T00:00:20Z","2017-11-18T00:00:20.000000Z"
"727d45c7-95d1-431a-86c1-71b770663630","created_at","2017-11-18T12:35:41Z","2017-11-18T12:35:41.000000Z"
"75decb07-6008-4a70-9c3c-8f3f548594a8","created_at","2017-11-13T22:34:31Z","2017-11-13T22:34:31.000000Z"
"79f827cd-20f4-48b3-8cd1-fffbc87a9abc","created_at","2017-11-17T23:40:05Z","2017-11-17T23:40:05.000000Z"
"803420d4-4685-45ae-bf68-f6de7b63cf55","created_at","2017-11-18T12:33:23Z","2017-11-18T12:33:23.000000Z"
"873b8175-33e4-4207-bcb2-e5e98fd7355d","created_at","2016-04-27T14:47:04Z","2016-04-27T14:47:04.000000Z"
"8dc067bb-1549-49fc-bc65-d7fcb728927f","created_at","2017-11-18T12:12:21Z","2017-11-18T12:12:21.000000Z"
"91f2e05e-c576-4c69-9ea1-6ee31a3ef0e7","created_at","2017-11-17T23:57:02Z","2017-11-17T23:57:02.000000Z"
